referenceDesignator,deployNum,deployYear,rawFile,rawSerialNumber,attemptedAt,filesTried
RS01SBPS-PC01A-4C-FLORDD103,10.0,2023,https://rawdata.oceanobservatories.org/files/RS01SBPS/PC01A/FLORDD103/2023/08/FLORDD103_10.33.3.137_2101_20230817T2101_UTC.dat,1129,,
RS01SBPS-PC01A-4C-FLORDD103,11.0,2024,https://rawdata.oceanobservatories.org/files/RS01SBPS/PC01A/FLORDD103/2024/08/FLORDD103_10.33.3.137_2101_20240809T2348_UTC.dat,1132,,
RS01SBPS-PC01A-4C-FLORDD103,12.0,2025,https://rawdata.oceanobservatories.org/files/RS01SBPS/PC01A/FLORDD103/2025/08/FLORDD103_10.33.3.137_2101_20250812T1637_UTC.dat,1129,,
RS01SBPS-SF01A-2A-CTDPFA102,1.0,2014,https://rawdata.oceanobservatories.org/files/RS01SBPS/SF01A/CTDPFA102/2014/10/CTDPFA102_10.33.3.195_2101_20141006T2146_UTC.dat,7205,,
RS01SBPS-SF01A-2A-CTDPFA102,2.0,2015,https://rawdata.oceanobservatories.org/files/RS01SBPS/SF01A/CTDPFA102/2015/07/CTDPFA102_10.33.3.195_2101_20150708T2022_UTC.dat,115,,
RS01SBPS-SF01A-2A-CTDPFA102,3.0,2016,https://rawdata.oceanobservatories.org/files/RS01SBPS/SF01A/CTDPFA102/2016/07/CTDPFA102_10.33.3.195_2101_20160718T1738_UTC.dat,7205,,
RS01SBPS-SF01A-2A-CTDPFA102,4.0,2017,https://rawdata.oceanobservatories.org/files/RS01SBPS/SF01A/CTDPFA102/2017/08/CTDPFA102_10.33.3.195_2101_20170804T1900_UTC.dat,115,,
RS01SBPS-SF01A-2A-CTDPFA102,5.0,2018,https://rawdata.oceanobservatories.org/files/RS01SBPS/SF01A/CTDPFA102/2018/06/CTDPFA102_10.33.3.195_2101_20180624T1610_UTC.dat,7205,,
RS01SBPS-SF01A-2A-CTDPFA102,6.0,2018,https://rawdata.oceanobservatories.org/files/RS01SBPS/SF01A/CTDPFA102/2018/07/CTDPFA102_10.33.3.195_2101_20180710T1656_UTC.dat,7232,,
RS01SBPS-SF01A-2A-CTDPFA102,7.0,2019,https://rawdata.oceanobservatories.org/files/RS01SBPS/SF01A/CTDPFA102/2019/06/CTDPFA102_10.33.3.195_2101_20190614T2309_UTC.dat,115,,
RS01SBPS-SF01A-2A-CTDPFA102,8.0,2020,https://rawdata.oceanobservatories.org/files/RS01SBPS/SF01A/CTDPFA102/2020/08/CTDPFA102_10.33.3.195_2101_20200803T1643_UTC.dat,7205,,
RS01SBPS-SF01A-2A-CTDPFA102,9.0,2021,https://rawdata.oceanobservatories.org/files/RS01SBPS/SF01A/CTDPFA102/2021/08/CTDPFA102_10.33.3.195_2101_20210824T2323_UTC.dat,30,,
RS01SBPS-SF01A-2A-CTDPFA102,10.0,2022,https://rawdata.oceanobservatories.org/files/RS01SBPS/SF01A/CTDPFA102/2022/09/CTDPFA102_10.33.3.195_2101_20220915T1620_UTC.dat,7205,,
RS01SBPS-SF01A-2A-CTDPFA102,11.0,2023,https://rawdata.oceanobservatories.org/files/RS01SBPS/SF01A/CTDPFA102/2023/08/CTDPFA102_10.33.3.195_2101_20230817T2126_UTC.dat,115,,
RS01SBPS-SF01A-2A-CTDPFA102,12.0,2024,https://rawdata.oceanobservatories.org/files/RS01SBPS/SF01A/CTDPFA102/2024/08/CTDPFA102_10.33.3.195_2101_20240809T2338_UTC.dat,30,,
RS01SBPS-SF01A-2A-CTDPFA102,13.0,2025,https://rawdata.oceanobservatories.org/files/RS01SBPS/SF01A/CTDPFA102/2025/08/CTDPFA102_10.33.3.195_2101_20250812T1638_UTC.dat,115,,
RS01SBPS-SF01A-2A-CTDPFA102,14.0,2025,https://rawdata.oceanobservatories.org/files/RS01SBPS/SF01A/CTDPFA102/2025/08/CTDPFA102_10.33.3.195_2101_20250815T0000_UTC.dat,115,2026-09-18,CTDPFA102_10.33.3.195_2101_20250814T2321_UTC.dat CTDPFA102_10.33.3.195_2101_20250815T0000_UTC.dat
RS01SBPS-SF01A-3A-FLORTD101,1.0,2014,https://rawdata.oceanobservatories.org/files/RS01SBPS/SF01A/FLORTD101/2014/10/FLORTD101_10.33.3.201_2101_20141006T2147_UTC.dat,1130,,
RS01SBPS-SF01A-3A-FLORTD101,2.0,2015,https://rawdata.oceanobservatories.org/files/RS01SBPS/SF01A/FLORTD101/2015/07/FLORTD101_10.33.3.201_2101_20150708T2021_UTC.dat,1292,,
RS01SBPS-SF01A-3A-FLORTD101,3.0,2016,https://rawdata.oceanobservatories.org/files/RS01SBPS/SF01A/FLORTD101/2016/07/FLORTD101_10.33.3.201_2101_20160718T1746_UTC.dat,1130,,
RS01SBPS-SF01A-3A-FLORTD101,4.0,2017,https://rawdata.oceanobservatories.org/files/RS01SBPS/SF01A/FLORTD101/2017/08/FLORTD101_10.33.3.201_2101_20170804T1900_UTC.dat,1292,,
RS01SBPS-SF01A-3A-FLORTD101,5.0,2018,https://rawdata.oceanobservatories.org/files/RS01SBPS/SF01A/FLORTD101/2018/06/FLORTD101_10.33.3.201_2101_20180624T1610_UTC.dat,1028,,
RS01SBPS-SF01A-3A-FLORTD101,6.0,2018,https://rawdata.oceanobservatories.org/files/RS01SBPS/SF01A/FLORTD101/2018/07/FLORTD101_10.33.3.201_2101_20180710T1657_UTC.dat,1195,,
RS01SBPS-SF01A-3A-FLORTD101,7.0,2019,https://rawdata.oceanobservatories.org/files/RS01SBPS/SF01A/FLORTD101/2019/06/FLORTD101_10.33.3.201_2101_20190614T2309_UTC.dat,1292,,
RS01SBPS-SF01A-3A-FLORTD101,8.0,2020,https://rawdata.oceanobservatories.org/files/RS01SBPS/SF01A/FLORTD101/2020/08/FLORTD101_10.33.3.201_2101_20200803T1643_UTC.dat,1130,,
RS01SBPS-SF01A-3A-FLORTD101,9.0,2021,https://rawdata.oceanobservatories.org/files/RS01SBPS/SF01A/FLORTD101/2021/08/FLORTD101_10.33.3.201_2101_20210824T2323_UTC.dat,1292,,
RS01SBPS-SF01A-3A-FLORTD101,10.0,2022,https://rawdata.oceanobservatories.org/files/RS01SBPS/SF01A/FLORTD101/2022/09/FLORTD101_10.33.3.201_2101_20220915T1620_UTC.dat,1130,,
RS01SBPS-SF01A-3A-FLORTD101,11.0,2023,https://rawdata.oceanobservatories.org/files/RS01SBPS/SF01A/FLORTD101/2023/08/FLORTD101_10.33.3.201_2101_20230817T2126_UTC.dat,1150,,
RS01SBPS-SF01A-3A-FLORTD101,12.0,2024,https://rawdata.oceanobservatories.org/files/RS01SBPS/SF01A/FLORTD101/2024/08/FLORTD101_10.33.3.201_2101_20240809T2338_UTC.dat,1130,,
RS01SBPS-SF01A-3A-FLORTD101,13.0,2025,https://rawdata.oceanobservatories.org/files/RS01SBPS/SF01A/FLORTD101/2025/08/FLORTD101_10.33.3.201_2101_20250812T1638_UTC.dat,1150,,
RS01SBPS-SF01A-3A-FLORTD101,14.0,2025,none,-99999,2026-09-18,FLORTD101_10.33.3.201_2101_20250814T2321_UTC.dat FLORTD101_10.33.3.201_2101_20260108T1906_UTC.dat FLORTD101_10.33.3.201_2101_20260109T0000_UTC.dat FLORTD101_10.33.3.201_2101_20260110T0000_UTC.dat FLORTD101_10.33.3.201_2101_20260111T0000_UTC.dat FLORTD101_10.33.3.201_2101_20260112T0000_UTC.dat FLORTD101_10.33.3.201_2101_20260114T0000_UTC.dat FLORTD101_10.33.3.201_2101_20260116T0000_UTC.dat FLORTD101_10.33.3.201_2101_20260118T0000_UTC.dat
RS01SBPS-SF01A-3B-OPTAAD101,1.0,2014,https://rawdata.oceanobservatories.org/files/RS01SBPS/SF01A/OPTAAD101/2015/02/OPTAAD101_10.33.3.202_2101_20150216T0000_UTC.dat,134,2026-09-18,OPTAAD101_10.33.3.202_2101_20150216T0000_UTC.dat
RS01SBPS-SF01A-3B-OPTAAD101,2.0,2015,https://rawdata.oceanobservatories.org/files/RS01SBPS/SF01A/OPTAAD101/2015/12/OPTAAD101_10.33.3.202_2101_20151201T0000_UTC.dat,244,2026-09-18,OPTAAD101_10.33.3.202_2101_20151201T0000_UTC.dat
RS01SBPS-SF01A-3B-OPTAAD101,3.0,2016,https://rawdata.oceanobservatories.org/files/RS01SBPS/SF01A/OPTAAD101/2017/01/OPTAAD101_10.33.3.202_2101_20170109T0000_UTC.dat,169,2026-09-18,OPTAAD101_10.33.3.202_2101_20170109T0000_UTC.dat
RS01SBPS-SF01A-3B-OPTAAD101,4.0,2017,https://rawdata.oceanobservatories.org/files/RS01SBPS/SF01A/OPTAAD101/2018/01/OPTAAD101_10.33.3.202_2101_20180113T0722_UTC.dat,186,2026-09-18,OPTAAD101_10.33.3.202_2101_20180113T0722_UTC.dat
RS01SBPS-SF01A-3B-OPTAAD101,5.0,2018,https://rawdata.oceanobservatories.org/files/RS01SBPS/SF01A/OPTAAD101/2018/07/OPTAAD101_10.33.3.202_2101_20180701T0722_UTC.dat,251,2026-09-18,OPTAAD101_10.33.3.202_2101_20180701T0722_UTC.dat
RS01SBPS-SF01A-3B-OPTAAD101,6.0,2018,https://rawdata.oceanobservatories.org/files/RS01SBPS/SF01A/OPTAAD101/2018/12/OPTAAD101_10.33.3.202_2101_20181226T0722_UTC.dat,244,2026-09-18,OPTAAD101_10.33.3.202_2101_20181226T0722_UTC.dat
RS01SBPS-SF01A-3B-OPTAAD101,7.0,2019,https://rawdata.oceanobservatories.org/files/RS01SBPS/SF01A/OPTAAD101/2019/09/OPTAAD101_10.33.3.202_2101_20190927T0721_UTC.dat,186,2026-09-18,OPTAAD101_10.33.3.202_2101_20190927T0721_UTC.dat
RS01SBPS-SF01A-3B-OPTAAD101,8.0,2020,https://rawdata.oceanobservatories.org/files/RS01SBPS/SF01A/OPTAAD101/2021/02/OPTAAD101_10.33.3.202_2101_20210202T0722_UTC.dat,244,2026-09-18,OPTAAD101_10.33.3.202_2101_20210202T0722_UTC.dat
RS01SBPS-SF01A-3B-OPTAAD101,9.0,2021,https://rawdata.oceanobservatories.org/files/RS01SBPS/SF01A/OPTAAD101/2022/02/OPTAAD101_10.33.3.202_2101_20220227T0722_UTC.dat,186,2026-09-18,OPTAAD101_10.33.3.202_2101_20220227T0722_UTC.dat
RS01SBPS-SF01A-3B-OPTAAD101,10.0,2022,https://rawdata.oceanobservatories.org/files/RS01SBPS/SF01A/OPTAAD101/2023/03/OPTAAD101_10.33.3.202_2101_20230302T0722_UTC.dat,244,2026-09-18,OPTAAD101_10.33.3.202_2101_20230302T0722_UTC.dat
RS01SBPS-SF01A-3B-OPTAAD101,11.0,2023,https://rawdata.oceanobservatories.org/files/RS01SBPS/SF01A/OPTAAD101/2024/02/OPTAAD101_10.33.3.202_2101_20240212T0722_UTC.dat,223,2026-09-18,OPTAAD101_10.33.3.202_2101_20240212T0722_UTC.dat
RS01SBPS-SF01A-3B-OPTAAD101,12.0,2024,https://rawdata.oceanobservatories.org/files/RS01SBPS/SF01A/OPTAAD101/2025/02/OPTAAD101_10.33.3.202_2101_20250206T0722_UTC.dat,186,2026-09-18,OPTAAD101_10.33.3.202_2101_20250206T0722_UTC.dat
RS01SBPS-SF01A-3B-OPTAAD101,13.0,2025,https://rawdata.oceanobservatories.org/files/RS01SBPS/SF01A/OPTAAD101/2025/08/OPTAAD101_10.33.3.202_2101_20250812T1639_UTC.dat,221,2026-09-18,OPTAAD101_10.33.3.202_2101_20250812T1639_UTC.dat
RS01SBPS-SF01A-3B-OPTAAD101,14.0,2025,https://rawdata.oceanobservatories.org/files/RS01SBPS/SF01A/OPTAAD101/2026/02/OPTAAD101_10.33.3.202_2101_20260214T0722_UTC.dat,221,2026-09-18,OPTAAD101_10.33.3.202_2101_20260214T0722_UTC.dat
RS01SBPS-SF01A-3B-OPTAAD101,,2025,none,-99999,,
RS01SBPS-SF01A-3C-PARADA101,1.0,2014,https://rawdata.oceanobservatories.org/files/RS01SBPS/SF01A/PARADA101/2015/02/PARADA101_10.33.3.203_2101_20150216T0000_UTC.dat,464,2026-09-18,PARADA101_10.33.3.203_2101_20141006T2149_UTC.dat PARADA101_10.33.3.203_2101_20141006T2308_UTC.dat PARADA101_10.33.3.203_2101_20141007T0000_UTC.dat PARADA101_10.33.3.203_2101_20141008T0000_UTC.dat PARADA101_10.33.3.203_2101_20141009T0000_UTC.dat PARADA101_10.33.3.203_2101_20150216T0000_UTC.dat
RS01SBPS-SF01A-3C-PARADA101,2.0,2015,https://rawdata.oceanobservatories.org/files/RS01SBPS/SF01A/PARADA101/2016/01/PARADA101_10.33.3.203_2101_20160111T0000_UTC.dat,556,2026-09-18,PARADA101_10.33.3.203_2101_20150707T0000_UTC.dat PARADA101_10.33.3.203_2101_20150708T2018_UTC.dat PARADA101_10.33.3.203_2101_20150708T2019_UTC.dat PARADA101_10.33.3.203_2101_20150709T0000_UTC.dat PARADA101_10.33.3.203_2101_20150710T0000_UTC.dat PARADA101_10.33.3.203_2101_20160111T0000_UTC.dat
RS01SBPS-SF01A-3C-PARADA101,3.0,2016,https://rawdata.oceanobservatories.org/files/RS01SBPS/SF01A/PARADA101/2017/01/PARADA101_10.33.3.203_2101_20170122T0000_UTC.dat,464,2026-09-18,PARADA101_10.33.3.203_2101_20160718T1753_UTC.dat PARADA101_10.33.3.203_2101_20160719T0000_UTC.dat PARADA101_10.33.3.203_2101_20160720T0000_UTC.dat PARADA101_10.33.3.203_2101_20160721T0000_UTC.dat PARADA101_10.33.3.203_2101_20160722T0000_UTC.dat PARADA101_10.33.3.203_2101_20170122T0000_UTC.dat
RS01SBPS-SF01A-3C-PARADA101,4.0,2017,https://rawdata.oceanobservatories.org/files/RS01SBPS/SF01A/PARADA101/2018/01/PARADA101_10.33.3.203_2101_20180113T0000_UTC.dat,556,2026-09-18,PARADA101_10.33.3.203_2101_20170804T1900_UTC.dat PARADA101_10.33.3.203_2101_20170805T0000_UTC.dat PARADA101_10.33.3.203_2101_20170806T0000_UTC.dat PARADA101_10.33.3.203_2101_20170807T0000_UTC.dat PARADA101_10.33.3.203_2101_20170808T0000_UTC.dat PARADA101_10.33.3.203_2101_20180113T0000_UTC.dat
RS01SBPS-SF01A-3C-PARADA101,5.0,2018,https://rawdata.oceanobservatories.org/files/RS01SBPS/SF01A/PARADA101/2018/07/PARADA101_10.33.3.203_2101_20180702T0000_UTC.dat,463,2026-09-18,PARADA101_10.33.3.203_2101_20180624T1610_UTC.dat PARADA101_10.33.3.203_2101_20180625T0000_UTC.dat PARADA101_10.33.3.203_2101_20180626T0000_UTC.dat PARADA101_10.33.3.203_2101_20180627T0000_UTC.dat PARADA101_10.33.3.203_2101_20180628T0000_UTC.dat PARADA101_10.33.3.203_2101_20180702T0000_UTC.dat
RS01SBPS-SF01A-3C-PARADA101,6.0,2018,https://rawdata.oceanobservatories.org/files/RS01SBPS/SF01A/PARADA101/2018/12/PARADA101_10.33.3.203_2101_20181226T0000_UTC.dat,464,2026-09-18,PARADA101_10.33.3.203_2101_20180709T0000_UTC.dat PARADA101_10.33.3.203_2101_20180710T1701_UTC.dat PARADA101_10.33.3.203_2101_20180711T0000_UTC.dat PARADA101_10.33.3.203_2101_20180712T0000_UTC.dat PARADA101_10.33.3.203_2101_20180713T0000_UTC.dat PARADA101_10.33.3.203_2101_20181226T0000_UTC.dat
RS01SBPS-SF01A-3C-PARADA101,7.0,2019,https://rawdata.oceanobservatories.org/files/RS01SBPS/SF01A/PARADA101/2019/09/PARADA101_10.33.3.203_2101_20190927T0000_UTC.dat,556,2026-09-18,PARADA101_10.33.3.203_2101_20190614T0000_UTC.dat PARADA101_10.33.3.203_2101_20190614T2309_UTC.dat PARADA101_10.33.3.203_2101_20190615T0000_UTC.dat PARADA101_10.33.3.203_2101_20190616T0000_UTC.dat PARADA101_10.33.3.203_2101_20190617T0000_UTC.dat PARADA101_10.33.3.203_2101_20190927T0000_UTC.dat
RS01SBPS-SF01A-3C-PARADA101,8.0,2020,https://rawdata.oceanobservatories.org/files/RS01SBPS/SF01A/PARADA101/2021/02/PARADA101_10.33.3.203_2101_20210203T0000_UTC.dat,399,2026-09-18,PARADA101_10.33.3.203_2101_20200803T1643_UTC.dat PARADA101_10.33.3.203_2101_20200804T0000_UTC.dat PARADA101_10.33.3.203_2101_20200805T0000_UTC.dat PARADA101_10.33.3.203_2101_20200806T0000_UTC.dat PARADA101_10.33.3.203_2101_20200807T0000_UTC.dat PARADA101_10.33.3.203_2101_20210203T0000_UTC.dat
RS01SBPS-SF01A-3C-PARADA101,9.0,2021,https://rawdata.oceanobservatories.org/files/RS01SBPS/SF01A/PARADA101/2022/02/PARADA101_10.33.3.203_2101_20220228T0000_UTC.dat,400,2026-09-18,PARADA101_10.33.3.203_2101_20210824T2323_UTC.dat PARADA101_10.33.3.203_2101_20210825T0000_UTC.dat PARADA101_10.33.3.203_2101_20210826T0000_UTC.dat PARADA101_10.33.3.203_2101_20210827T0000_UTC.dat PARADA101_10.33.3.203_2101_20210828T0000_UTC.dat PARADA101_10.33.3.203_2101_20220228T0000_UTC.dat
RS01SBPS-SF01A-3C-PARADA101,10.0,2022,https://rawdata.oceanobservatories.org/files/RS01SBPS/SF01A/PARADA101/2023/03/PARADA101_10.33.3.203_2101_20230302T0000_UTC.dat,399,2026-09-18,PARADA101_10.33.3.203_2101_20220915T1620_UTC.dat PARADA101_10.33.3.203_2101_20220916T0000_UTC.dat PARADA101_10.33.3.203_2101_20220917T0000_UTC.dat PARADA101_10.33.3.203_2101_20220918T0000_UTC.dat PARADA101_10.33.3.203_2101_20220919T0000_UTC.dat PARADA101_10.33.3.203_2101_20230302T0000_UTC.dat
RS01SBPS-SF01A-3C-PARADA101,11.0,2023,https://rawdata.oceanobservatories.org/files/RS01SBPS/SF01A/PARADA101/2024/02/PARADA101_10.33.3.203_2101_20240213T0000_UTC.dat,401,2026-09-18,PARADA101_10.33.3.203_2101_20230817T0000_UTC.dat PARADA101_10.33.3.203_2101_20230817T2126_UTC.dat PARADA101_10.33.3.203_2101_20230818T0000_UTC.dat PARADA101_10.33.3.203_2101_20230819T0000_UTC.dat PARADA101_10.33.3.203_2101_20230820T0000_UTC.dat PARADA101_10.33.3.203_2101_20240213T0000_UTC.dat
RS01SBPS-SF01A-3C-PARADA101,12.0,2024,https://rawdata.oceanobservatories.org/files/RS01SBPS/SF01A/PARADA101/2025/02/PARADA101_10.33.3.203_2101_20250206T0000_UTC.dat,399,2026-09-18,PARADA101_10.33.3.203_2101_20240809T0000_UTC.dat PARADA101_10.33.3.203_2101_20240809T2338_UTC.dat PARADA101_10.33.3.203_2101_20240810T0000_UTC.dat PARADA101_10.33.3.203_2101_20240811T0000_UTC.dat PARADA101_10.33.3.203_2101_20240812T0320_UTC.dat PARADA101_10.33.3.203_2101_20250206T0000_UTC.dat
RS01SBPS-SF01A-3C-PARADA101,13.0,2025,https://rawdata.oceanobservatories.org/files/RS01SBPS/SF01A/PARADA101/2025/08/PARADA101_10.33.3.203_2101_20250812T1639_UTC.dat,401,2026-09-18,PARADA101_10.33.3.203_2101_20250812T1639_UTC.dat PARADA101_10.33.3.203_2101_20250812T1639_UTC.dat
RS01SBPS-SF01A-3C-PARADA101,14.0,2025,https://rawdata.oceanobservatories.org/files/RS01SBPS/SF01A/PARADA101/2026/02/PARADA101_10.33.3.203_2101_20260214T0000_UTC.dat,401,2026-09-18,PARADA101_10.33.3.203_2101_20250814T2321_UTC.dat PARADA101_10.33.3.203_2101_20250815T0000_UTC.dat PARADA101_10.33.3.203_2101_20250816T0000_UTC.dat PARADA101_10.33.3.203_2101_20250817T0000_UTC.dat PARADA101_10.33.3.203_2101_20250818T0000_UTC.dat PARADA101_10.33.3.203_2101_20260214T0000_UTC.dat
RS01SBPS-SF01A-3C-PARADA101,,2025,none,-99999,,
RS01SBPS-SF01A-3D-SPKIRA101,1.0,2014,https://rawdata.oceanobservatories.org/files/RS01SBPS/SF01A/SPKIRA101/2014/10/SPKIRA101_10.33.3.204_2101_20141008T0000_UTC.dat,245,,
RS01SBPS-SF01A-3D-SPKIRA101,2.0,2015,https://rawdata.oceanobservatories.org/files/RS01SBPS/SF01A/SPKIRA101/2015/07/SPKIRA101_10.33.3.204_2101_20150708T2021_UTC.dat,292,,
RS01SBPS-SF01A-3D-SPKIRA101,3.0,2016,https://rawdata.oceanobservatories.org/files/RS01SBPS/SF01A/SPKIRA101/2016/07/SPKIRA101_10.33.3.204_2101_20160721T0000_UTC.dat,245,,
RS01SBPS-SF01A-3D-SPKIRA101,4.0,2017,https://rawdata.oceanobservatories.org/files/RS01SBPS/SF01A/SPKIRA101/2017/08/SPKIRA101_10.33.3.204_2101_20170807T0000_UTC.dat,292,,
RS01SBPS-SF01A-3D-SPKIRA101,5.0,2018,https://rawdata.oceanobservatories.org/files/RS01SBPS/SF01A/SPKIRA101/2018/06/SPKIRA101_10.33.3.204_2101_20180627T0000_UTC.dat,244,,
RS01SBPS-SF01A-3D-SPKIRA101,6.0,2018,https://rawdata.oceanobservatories.org/files/RS01SBPS/SF01A/SPKIRA101/2018/07/SPKIRA101_10.33.3.204_2101_20180712T0000_UTC.dat,267,,
RS01SBPS-SF01A-3D-SPKIRA101,7.0,2019,https://rawdata.oceanobservatories.org/files/RS01SBPS/SF01A/SPKIRA101/2019/06/SPKIRA101_10.33.3.204_2101_20190617T0000_UTC.dat,292,,
RS01SBPS-SF01A-3D-SPKIRA101,8.0,2020,https://rawdata.oceanobservatories.org/files/RS01SBPS/SF01A/SPKIRA101/2020/08/SPKIRA101_10.33.3.204_2101_20200806T0000_UTC.dat,245,,
RS01SBPS-SF01A-3D-SPKIRA101,9.0,2021,https://rawdata.oceanobservatories.org/files/RS01SBPS/SF01A/SPKIRA101/2021/08/SPKIRA101_10.33.3.204_2101_20210827T0000_UTC.dat,292,,
RS01SBPS-SF01A-3D-SPKIRA101,10.0,2022,https://rawdata.oceanobservatories.org/files/RS01SBPS/SF01A/SPKIRA101/2022/09/SPKIRA101_10.33.3.204_2101_20220917T0000_UTC.dat,245,2026-09-18,SPKIRA101_10.33.3.204_2101_20220915T1620_UTC.dat SPKIRA101_10.33.3.204_2101_20220916T0000_UTC.dat SPKIRA101_10.33.3.204_2101_20220917T0000_UTC.dat SPKIRA101_10.33.3.204_2101_20220917T0000_UTC.dat
RS01SBPS-SF01A-3D-SPKIRA101,11.0,2023,https://rawdata.oceanobservatories.org/files/RS01SBPS/SF01A/SPKIRA101/2023/08/SPKIRA101_10.33.3.204_2101_20230820T0000_UTC.dat,267,,
RS01SBPS-SF01A-3D-SPKIRA101,12.0,2024,https://rawdata.oceanobservatories.org/files/RS01SBPS/SF01A/SPKIRA101/2024/08/SPKIRA101_10.33.3.204_2101_20240812T0320_UTC.dat,245,,
RS01SBPS-SF01A-3D-SPKIRA101,13.0,2025,https://rawdata.oceanobservatories.org/files/RS01SBPS/SF01A/SPKIRA101/2025/08/SPKIRA101_10.33.3.204_2101_20250812T1639_UTC.dat,267,2026-09-18,SPKIRA101_10.33.3.204_2101_20250812T1639_UTC.dat SPKIRA101_10.33.3.204_2101_20250812T1639_UTC.dat
RS01SBPS-SF01A-3D-SPKIRA101,14.0,2025,https://rawdata.oceanobservatories.org/files/RS01SBPS/SF01A/SPKIRA101/2025/08/SPKIRA101_10.33.3.204_2101_20250817T0000_UTC.dat,267,,
RS01SBPS-SF01A-3D-SPKIRA101,,2025,none,-99999,,
RS01SBPS-SF01A-4A-NUTNRA101,1.0,2014,https://rawdata.oceanobservatories.org/files/RS01SBPS/SF01A/NUTNRA101/2014/10/NUTNRA101_10.33.3.206_2101_20141006T2152_UTC.dat,380,,
RS01SBPS-SF01A-4A-NUTNRA101,2.0,2015,https://rawdata.oceanobservatories.org/files/RS01SBPS/SF01A/NUTNRA101/2015/07/NUTNRA101_10.33.3.206_2101_20150708T2020_UTC.dat,617,,
RS01SBPS-SF01A-4A-NUTNRA101,3.0,2016,https://rawdata.oceanobservatories.org/files/RS01SBPS/SF01A/NUTNRA101/2016/07/NUTNRA101_10.33.3.206_2101_20160718T1757_UTC.dat,380,,
RS01SBPS-SF01A-4A-NUTNRA101,4.0,2017,https://rawdata.oceanobservatories.org/files/RS01SBPS/SF01A/NUTNRA101/2017/08/NUTNRA101_10.33.3.206_2101_20170804T1900_UTC.dat,617,,
RS01SBPS-SF01A-4A-NUTNRA101,5.0,2018,https://rawdata.oceanobservatories.org/files/RS01SBPS/SF01A/NUTNRA101/2018/06/NUTNRA101_10.33.3.206_2101_20180624T1610_UTC.dat,429,,
RS01SBPS-SF01A-4A-NUTNRA101,6.0,2018,https://rawdata.oceanobservatories.org/files/RS01SBPS/SF01A/NUTNRA101/2018/07/NUTNRA101_10.33.3.206_2101_20180710T1702_UTC.dat,380,,
RS01SBPS-SF01A-4A-NUTNRA101,7.0,2019,https://rawdata.oceanobservatories.org/files/RS01SBPS/SF01A/NUTNRA101/2019/06/NUTNRA101_10.33.3.206_2101_20190614T2309_UTC.dat,617,,
RS01SBPS-SF01A-4A-NUTNRA101,8.0,2020,https://rawdata.oceanobservatories.org/files/RS01SBPS/SF01A/NUTNRA101/2020/08/NUTNRA101_10.33.3.206_2101_20200803T1643_UTC.dat,380,,
RS01SBPS-SF01A-4A-NUTNRA101,9.0,2021,https://rawdata.oceanobservatories.org/files/RS01SBPS/SF01A/NUTNRA101/2021/08/NUTNRA101_10.33.3.206_2101_20210824T2323_UTC.dat,617,,
RS01SBPS-SF01A-4A-NUTNRA101,10.0,2022,https://rawdata.oceanobservatories.org/files/RS01SBPS/SF01A/NUTNRA101/2022/09/NUTNRA101_10.33.3.206_2101_20220915T1620_UTC.dat,380,,
RS01SBPS-SF01A-4A-NUTNRA101,11.0,2023,https://rawdata.oceanobservatories.org/files/RS01SBPS/SF01A/NUTNRA101/2023/08/NUTNRA101_10.33.3.206_2101_20230817T2126_UTC.dat,344,,
RS01SBPS-SF01A-4A-NUTNRA101,12.0,2024,https://rawdata.oceanobservatories.org/files/RS01SBPS/SF01A/NUTNRA101/2024/08/NUTNRA101_10.33.3.206_2101_20240809T0000_UTC.dat,380,,
RS01SBPS-SF01A-4A-NUTNRA101,13.0,2025,https://rawdata.oceanobservatories.org/files/RS01SBPS/SF01A/NUTNRA101/2025/08/NUTNRA101_10.33.3.206_2101_20250812T1639_UTC.dat,344,,
RS01SBPS-SF01A-4A-NUTNRA101,14.0,2025,https://rawdata.oceanobservatories.org/files/RS01SBPS/SF01A/NUTNRA101/2025/08/NUTNRA101_10.33.3.206_2101_20250814T2322_UTC.dat,344,,
RS01SLBS-LJ01A-10-ADCPTE101,1.0,2014,https://rawdata.oceanobservatories.org/files/RS01SLBS/LJ01A/ADCPTE101/2015/01/ADCPTE101_10.33.5.10_2101_20150119T0000_UTC.dat,18813,2026-09-18,ADCPTE101_10.33.5.10_2101_20150119T0000_UTC.dat
RS01SLBS-LJ01A-10-ADCPTE101,2.0,2015,https://rawdata.oceanobservatories.org/files/RS01SLBS/LJ01A/ADCPTE101/2016/01/ADCPTE101_10.33.5.10_2101_20160110T0000_UTC.dat,23442,2026-09-18,ADCPTE101_10.33.5.10_2101_20160110T0000_UTC.dat
RS01SLBS-LJ01A-10-ADCPTE101,3.0,2016,https://rawdata.oceanobservatories.org/files/RS01SLBS/LJ01A/ADCPTE101/2017/01/ADCPTE101_10.33.5.10_2101_20170122T0000_UTC.dat,18813,2026-09-18,ADCPTE101_10.33.5.10_2101_20170122T0000_UTC.dat
RS01SLBS-LJ01A-10-ADCPTE101,4.0,2017,https://rawdata.oceanobservatories.org/files/RS01SLBS/LJ01A/ADCPTE101/2019/01/ADCPTE101_10.33.5.10_2101_20190131T0000_UTC.dat,23442,2026-09-18,ADCPTE101_10.33.5.10_2101_20190131T0000_UTC.dat
